stock_no,product_size,cost,product_type,buy_date,product_name
6016,5.38,793.67,clothing,2016-05-10,skirt
6017,5.08,819.61,furniture,2019-07-29,chair
6018,2.18,114.85,furniture,2021-02-20,shelves
6019,0.46,291.68,food,2021-11-05,ice cream
6020,5.39,711.29,furniture,2019-03-29,shelves
6021,1.89,17.42,clothing,2017-09-27,tie
6022,6.08,909.16,furniture,2015-03-08,cot
6023,4.62,9.41,food,2019-12-10,ice cream
6024,1.96,356.83,food,2019-02-20,chicken
6025,5.37,840.86,food,2018-02-09,noodles
6026,5.63,647.75,clothing,2018-03-18,tie
6027,6.02,529.69,clothing,2016-04-15,underwear
6028,2.44,931.7,clothing,2018-08-05,dress
6029,8.53,680.59,clothing,2019-01-07,socks
6030,6.36,511.14,food,2016-10-30,wrap
6031,9.9,563.64,furniture,2018-03-08,dining table
6032,4.14,304.26,furniture,2021-02-05,shelves
6033,9.35,318.54,clothing,2017-01-15,t-shirt
6034,9.56,859.95,clothing,2021-02-25,jeans
6035,6.28,284.25,clothing,2016-04-01,tie
6036,6.79,372.59,clothing,2017-01-20,tie
6037,0.38,979.22,furniture,2016-05-05,cot
6038,5.78,796.54,food,2021-11-09,quinoa
6039,3.44,640.97,clothing,2018-08-16,tie
6040,0.53,551.08,food,2018-04-14,ice cream
6041,1.34,929.95,clothing,2015-07-30,dress
6042,5.1,747.07,clothing,2018-02-02,t-shirt
6043,9.87,477.24,clothing,2020-10-26,polo
6044,3.41,890.18,clothing,2021-08-02,shirt
6045,2.67,278.37,clothing,2019-08-01,dress
6046,8.76,537.18,food,2020-05-08,whey
6047,7.66,101.05,furniture,2020-07-10,dining table
6048,3.08,65.12,clothing,2021-10-16,skirt
6049,7.43,650.87,clothing,2020-04-20,trousers
6050,4.72,823.56,food,2021-12-08,ice cream
6051,2.98,932.11,clothing,2016-06-09,polo
6052,3.4,9.94,furniture,2021-04-28,chair
6053,9.28,873.19,food,2018-11-22,bread
6054,2.52,372.36,furniture,2019-11-30,chair
6055,6.44,592.72,furniture,2019-03-11,chair
6056,1.44,379.63,furniture,2021-04-11,sofa
6057,1.61,459.74,furniture,2018-09-25,sofa
6058,0.34,78.26,furniture,2019-07-06,dining table
6059,8.08,526.16,furniture,2019-12-23,sofa
6060,6.23,792.08,food,2017-02-10,yoghurt
6061,6.4,361.11,clothing,2017-02-17,tie
6062,9.35,814.89,clothing,2018-07-10,polo
6063,3.59,480.56,food,2019-08-23,rice
6064,1.47,33.85,furniture,2021-08-05,dining table
6065,3.87,144.27,furniture,2018-11-07,cot
6066,2.13,1.17,food,2019-10-28,roll
6067,3.31,505.49,food,2016-10-27,quinoa
6068,5.1,899.86,furniture,2019-03-24,cot
6069,1.41,136.42,food,2015-02-25,quinoa
6070,5.93,541.49,furniture,2020-06-09,press
6071,1.65,222.63,furniture,2021-05-06,desk
6072,5.42,846.24,clothing,2017-10-24,socks
6073,7.46,864.97,clothing,2021-05-27,trousers
6074,9.17,691.48,food,2020-01-02,chicken
6075,5.14,837.15,food,2020-04-07,quinoa
6076,0.54,991.85,furniture,2018-12-15,chair
6077,1.19,651.6,food,2017-01-30,wrap
6078,1.74,19.23,clothing,2018-08-30,trousers
6079,2.2,359.61,furniture,2016-03-01,chair
6080,0.99,146.95,furniture,2019-03-23,press
6081,5.66,937.53,furniture,2021-06-13,cot
6082,7.94,541.66,furniture,2019-01-29,cot
6083,9.41,323.88,clothing,2018-03-25,polo
6084,3.25,492.85,food,2021-07-13,quinoa
6085,8.73,898.56,furniture,2017-12-23,chair
6086,6.79,805.45,clothing,2020-03-17,skirt
6087,5.45,921.91,food,2017-08-27,beef
6088,2.47,739.93,furniture,2016-08-06,press
6089,8.55,396.42,clothing,2021-02-07,skirt
6090,2.81,963.47,clothing,2018-05-03,polo
6091,3.15,564.9,clothing,2021-12-17,t-shirt
6092,4.75,420.23,clothing,2015-03-31,socks
6093,5.38,508.34,food,2018-06-04,beef
6094,9.71,163.54,food,2021-08-27,chicken
6095,4.14,172.94,clothing,2020-04-29,jeans
6096,9.24,3.73,furniture,2015-11-26,shelves
6097,8.98,433.63,clothing,2020-12-06,socks
6098,8.45,912.8,food,2019-12-19,sauce
6099,7.67,379.45,furniture,2018-07-03,bed
6100,3.0,743.51,food,2021-05-09,rice
6101,7.75,607.97,food,2021-01-03,yoghurt
6102,7.09,593.19,furniture,2017-08-29,sofa
6103,3.46,754.98,food,2018-11-16,ice cream
6104,2.81,202.73,furniture,2017-01-18,desk
6105,7.92,453.19,clothing,2016-07-24,dress
6106,2.11,160.32,furniture,2016-05-18,cot
6107,5.39,218.97,clothing,2021-04-04,trousers
6108,9.08,11.17,food,2018-04-26,roll
6109,1.48,813.94,clothing,2021-11-29,underwear
6110,5.03,412.21,clothing,2017-01-31,t-shirt
6111,3.7,442.81,clothing,2015-01-26,socks
6112,2.02,988.55,furniture,2018-09-06,dining table
6113,2.81,807.79,clothing,2021-02-26,underwear
6114,4.95,201.04,clothing,2017-03-23,polo
6115,3.51,265.71,clothing,2015-04-05,skirt
6116,4.93,574.83,clothing,2020-10-24,shirt
6117,5.25,421.27,furniture,2015-01-19,desk
6118,3.42,798.09,food,2017-09-05,whey
6119,9.56,563.92,food,2021-11-19,rice
6120,9.24,343.05,clothing,2019-01-18,underwear
6121,1.43,772.91,clothing,2019-02-12,dress
6122,5.88,878.41,food,2015-01-20,roll
6123,8.85,607.62,clothing,2021-09-07,shirt
6124,0.23,995.35,furniture,2017-12-03,sofa
6125,2.73,925.54,clothing,2019-11-15,underwear
6126,3.11,341.67,food,2017-09-12,ice cream
6127,9.24,37.49,clothing,2019-04-23,t-shirt
6128,2.4,166.99,clothing,2017-01-28,socks
6129,0.31,441.2,clothing,2016-08-01,trousers
6130,0.45,188.99,food,2015-03-30,quinoa
6131,4.18,415.64,clothing,2021-06-29,tie
6132,5.21,80.16,clothing,2015-08-28,polo
6133,7.7,797.57,food,2015-12-02,rice
6134,6.72,25.47,furniture,2020-02-26,chair
6135,7.22,285.7,clothing,2020-08-31,underwear
6136,7.97,307.44,clothing,2016-09-30,t-shirt
6137,1.84,47.05,food,2015-04-16,roll
6138,2.81,562.14,clothing,2018-10-27,shirt
6139,1.56,740.83,furniture,2021-05-25,desk
6140,2.41,446.73,food,2021-01-04,beef
6141,4.31,396.14,furniture,2019-12-09,press
6142,6.7,285.86,clothing,2016-11-22,socks
6143,4.26,54.71,food,2021-10-20,bread
6144,0.41,222.84,clothing,2017-11-28,shirt
6145,1.58,879.53,food,2015-05-25,bread
6146,7.56,403.64,clothing,2016-10-28,socks
6147,9.44,918.68,food,2018-06-09,wrap
6148,5.94,551.42,food,2015-01-29,roll
6149,2.25,633.28,clothing,2017-05-25,shirt
6150,8.73,347.71,furniture,2017-06-26,bed
6151,1.83,946.74,clothing,2018-07-10,underwear
6152,4.67,626.0,furniture,2021-04-21,cot
6153,5.61,334.16,food,2016-01-20,ice cream
6154,6.71,206.0,furniture,2019-07-16,cot
6155,3.81,215.48,food,2017-10-17,quinoa
6156,6.53,128.73,furniture,2016-06-24,cot
6157,4.63,768.32,clothing,2019-11-09,socks
6158,0.49,660.84,food,2015-07-06,bread
6159,1.19,151.19,food,2016-08-06,quinoa
6160,1.42,972.27,food,2018-08-05,bread
6161,8.37,576.05,food,2020-10-22,ice cream
6162,8.79,815.19,food,2017-09-21,yoghurt
6163,7.39,104.56,clothing,2018-11-30,socks
6164,1.04,700.85,food,2018-01-18,quinoa
6165,1.06,646.34,furniture,2017-11-08,sofa
6166,7.47,15.47,food,2015-07-03,chicken
6167,5.18,555.45,clothing,2015-07-03,t-shirt
6168,4.44,299.38,furniture,2018-02-01,dining table
6169,4.77,361.82,food,2016-05-11,yoghurt
6170,8.25,208.05,clothing,2021-06-14,tie
6171,4.15,146.14,clothing,2018-04-12,trousers
6172,9.44,857.53,furniture,2019-01-04,sofa
6173,6.1,37.37,food,2015-12-15,chicken
6174,4.89,723.32,food,2018-07-14,quinoa
6175,2.71,198.01,clothing,2019-02-20,t-shirt
6176,9.52,856.36,food,2018-09-12,noodles
6177,0.51,758.1,furniture,2019-12-23,cot
6178,0.65,618.87,clothing,2021-06-21,underwear
6179,9.98,719.98,food,2021-09-16,bread
6180,5.98,136.12,food,2016-10-20,whey
6181,7.6,423.92,furniture,2018-06-06,bed
6182,5.74,6.39,clothing,2018-10-31,jeans
6183,6.15,346.41,food,2021-10-04,quinoa
6184,4.26,4.35,food,2020-05-18,quinoa
6185,3.72,775.31,furniture,2018-08-19,sofa
6186,0.73,531.12,food,2019-10-14,wrap
6187,5.83,53.38,food,2016-11-26,wrap
6188,0.22,983.67,clothing,2018-06-16,underwear
6189,4.03,303.95,food,2018-04-27,beef
6190,4.76,176.6,clothing,2020-02-22,underwear
6191,0.69,43.91,furniture,2021-02-23,press
6192,3.81,227.24,furniture,2016-08-06,dining table
6193,4.36,724.73,food,2019-07-01,beef
6194,8.84,756.8,food,2016-07-27,chicken
6195,4.92,634.37,food,2016-12-21,ice cream
6196,6.1,126.02,furniture,2017-02-28,shelves
6197,7.46,190.58,clothing,2019-12-19,shirt
6198,6.38,751.74,furniture,2016-12-20,shelves
6199,2.63,729.84,clothing,2020-04-13,tie
6200,3.23,765.57,furniture,2021-12-23,press
6201,1.33,612.46,clothing,2015-07-23,shirt
6202,1.79,624.39,food,2021-01-31,wrap
6203,2.15,858.09,food,2020-08-20,beef
6204,4.72,553.69,furniture,2016-08-13,sofa
6205,8.31,35.91,clothing,2017-01-20,polo
6206,4.3,92.34,furniture,2021-07-01,bed
6207,6.46,448.96,furniture,2020-06-17,press
6208,3.56,590.45,clothing,2017-08-04,trousers
6209,3.77,184.65,food,2015-02-21,noodles
6210,9.26,54.75,clothing,2019-02-02,socks
6211,9.56,669.17,food,2017-07-14,bread
6212,7.25,379.24,food,2019-05-16,roll
6213,9.63,919.4,furniture,2018-12-19,desk
6214,9.53,8.06,clothing,2015-05-22,tie
6215,8.61,203.33,food,2021-10-15,yoghurt
6216,6.41,901.24,furniture,2016-03-15,bed
6217,0.96,66.1,clothing,2020-06-26,polo
6218,4.37,552.9,furniture,2016-02-16,sofa
6219,7.87,667.47,clothing,2020-02-02,t-shirt
6220,3.07,128.06,food,2015-07-12,ice cream
6221,0.99,38.58,clothing,2019-06-20,tie
6222,4.14,899.0,furniture,2018-05-03,press
6223,0.03,18.69,furniture,2021-06-26,shelves
6224,8.12,300.52,furniture,2021-06-04,sofa
6225,7.16,138.21,food,2020-08-26,sauce
6226,4.42,786.33,food,2020-07-01,bread
6227,4.43,833.97,food,2020-05-11,chicken
6228,5.15,601.52,clothing,2017-05-12,underwear
6229,4.99,857.88,furniture,2018-06-07,shelves
6230,0.32,858.06,clothing,2021-04-20,jeans
6231,5.4,302.87,food,2018-11-24,sauce
6232,9.1,702.56,furniture,2015-10-26,desk
6233,8.14,343.71,clothing,2021-10-10,jeans
6234,8.24,54.31,clothing,2015-08-30,skirt
6235,2.09,363.44,clothing,2018-05-07,t-shirt
6236,7.26,945.77,food,2019-04-30,roll
6237,7.21,181.53,clothing,2017-06-17,underwear
6238,1.25,52.73,furniture,2016-12-22,shelves
6239,0.74,97.71,food,2018-05-13,noodles
6240,3.47,394.56,clothing,2018-05-24,dress
6241,1.74,607.85,clothing,2017-01-24,tie
6242,5.11,296.04,food,2019-08-07,beef
6243,9.59,317.63,furniture,2017-08-29,desk
6244,4.91,943.22,clothing,2021-07-20,t-shirt
6245,3.05,865.96,food,2016-11-12,ice cream
6246,1.4,742.16,food,2019-11-08,beef
6247,5.21,296.47,clothing,2015-12-08,trousers
6248,4.02,868.91,clothing,2017-09-02,underwear
6249,7.45,501.21,furniture,2017-09-18,sofa
6250,8.5,588.2,food,2016-10-28,quinoa
6251,0.31,179.35,food,2015-06-22,sauce
6252,1.88,724.88,clothing,2015-12-09,dress
6253,7.98,648.84,clothing,2019-07-22,tie
6254,2.43,416.43,clothing,2017-10-21,tie
6255,8.24,458.13,clothing,2017-10-24,socks
6256,4.11,375.11,furniture,2017-12-07,sofa
6257,6.27,700.97,furniture,2020-11-24,bed
6258,8.38,763.82,food,2016-08-26,beef
6259,3.66,919.03,clothing,2021-07-26,dress
6260,6.47,942.69,clothing,2019-03-07,dress
6261,9.43,77.87,clothing,2019-06-02,jeans
6262,2.22,475.24,furniture,2017-08-28,bed
6263,4.0,795.45,food,2016-02-29,whey
6264,5.21,881.16,furniture,2015-12-08,sofa
6265,2.84,498.1,furniture,2018-03-11,press
6266,8.38,543.01,food,2019-01-18,sauce
6267,7.14,324.85,clothing,2015-01-18,trousers
6268,6.61,121.22,clothing,2019-06-27,dress
6269,1.57,947.53,furniture,2021-12-18,cot
6270,9.51,920.44,furniture,2015-12-07,chair
6271,6.02,397.02,food,2018-08-27,chicken
6272,8.37,703.07,food,2016-07-22,sauce
6273,6.55,632.03,furniture,2019-03-04,cot
6274,4.86,527.76,furniture,2015-10-28,shelves
6275,6.58,755.87,food,2020-02-01,chicken
6276,4.25,902.11,food,2018-05-20,bread
6277,4.6,264.72,clothing,2016-03-08,socks
6278,7.12,313.12,clothing,2017-07-25,skirt
6279,3.69,733.78,clothing,2016-06-28,skirt
6280,0.09,669.42,food,2019-09-21,yoghurt
6281,6.69,464.14,furniture,2021-05-07,dining table
6282,1.98,546.02,food,2016-07-05,beef
6283,3.74,833.9,food,2020-01-04,beef
6284,9.11,610.04,furniture,2020-03-18,sofa
6285,3.51,487.74,food,2015-06-24,noodles
6286,6.4,893.3,food,2020-02-07,noodles
6287,5.98,823.99,furniture,2017-08-18,desk
6288,5.21,977.34,food,2020-03-21,chicken
6289,2.39,571.68,furniture,2017-01-29,desk
6290,2.97,133.83,clothing,2020-12-12,jeans
6291,8.75,312.06,food,2020-10-12,yoghurt
6292,4.13,340.86,food,2015-05-30,noodles
6293,2.89,379.61,furniture,2019-02-07,chair
6294,8.68,731.65,furniture,2020-12-27,desk
6295,1.89,971.22,furniture,2015-10-01,bed
6296,4.21,580.67,food,2020-09-07,sauce
6297,8.62,688.89,clothing,2015-10-11,underwear
6298,7.73,643.88,clothing,2016-01-18,polo
6299,3.16,744.29,furniture,2021-02-15,bed
6300,6.38,374.08,food,2017-11-29,whey
6301,4.89,642.74,food,2018-12-01,sauce
6302,2.18,54.55,clothing,2017-08-04,tie
6303,4.51,493.84,furniture,2015-10-19,press
6304,3.66,854.92,food,2020-07-13,bread
6305,7.16,858.97,furniture,2019-04-07,press
6306,7.14,878.69,food,2020-07-19,beef
6307,5.33,148.98,furniture,2015-11-17,shelves
6308,6.72,657.82,furniture,2021-06-02,bed
6309,8.7,957.26,clothing,2015-06-16,socks
6310,3.52,729.61,food,2016-02-12,yoghurt
6311,4.46,592.02,food,2021-01-04,roll
6312,0.45,760.41,furniture,2015-08-13,dining table
6313,5.23,36.76,furniture,2020-09-18,chair
6314,6.49,813.76,clothing,2020-05-26,jeans
6315,8.26,637.48,furniture,2021-07-28,dining table
6316,8.07,696.73,clothing,2015-05-18,trousers
6317,0.99,138.47,furniture,2020-09-17,chair
6318,9.8,270.31,clothing,2020-04-25,shirt
6319,0.83,449.17,furniture,2021-09-27,cot
6320,7.07,952.63,food,2016-09-12,sauce
6321,8.11,866.07,furniture,2019-02-14,dining table
6322,6.57,607.02,clothing,2015-04-28,tie
6323,9.7,108.47,food,2020-09-22,wrap
6324,0.47,66.54,furniture,2019-05-20,chair
6325,8.7,392.95,food,2018-02-11,sauce
6326,7.11,68.7,clothing,2017-06-01,shirt
6327,8.37,628.61,clothing,2021-09-01,dress
6328,0.97,373.86,clothing,2020-03-20,trousers
6329,3.01,418.73,food,2021-02-05,bread
6330,4.23,157.23,furniture,2015-08-28,desk
6331,0.9,152.19,clothing,2018-05-24,underwear
6332,4.45,488.14,food,2018-09-07,ice cream
6333,1.64,719.43,food,2019-08-04,yoghurt
6334,2.74,426.7,clothing,2016-10-13,trousers
6335,4.45,938.3,clothing,2019-05-12,jeans
6336,1.02,776.15,clothing,2016-11-17,tie
6337,8.54,446.42,food,2020-10-25,bread
6338,8.84,794.24,clothing,2017-10-19,tie
6339,9.97,546.3,furniture,2015-03-17,chair
6340,8.95,384.56,food,2015-08-01,roll
6341,3.7,126.45,furniture,2015-02-21,bed
6342,7.59,3.17,food,2020-11-28,wrap
6343,3.1,224.99,clothing,2021-08-13,tie
6344,8.17,989.18,clothing,2016-08-26,skirt
6345,1.38,946.2,furniture,2019-10-05,dining table
6346,7.43,223.11,food,2020-11-25,ice cream
6347,6.93,498.05,food,2021-02-19,rice
6348,7.14,650.08,clothing,2017-05-06,underwear
6349,6.02,239.55,furniture,2015-03-26,sofa
6350,9.33,921.54,furniture,2021-05-12,chair
6351,7.76,483.4,food,2021-06-02,wrap
6352,9.78,681.49,food,2016-03-26,chicken
6353,3.99,772.4,furniture,2018-06-17,shelves
6354,7.08,996.54,food,2015-11-18,sauce
6355,3.25,805.95,clothing,2020-12-14,tie
6356,3.56,172.39,furniture,2020-10-01,shelves
6357,2.0,842.06,furniture,2016-05-18,cot
6358,3.71,98.4,clothing,2020-12-02,dress
6359,7.44,7.04,food,2020-12-07,wrap
6360,0.19,403.24,furniture,2020-02-20,desk
6361,6.55,424.37,furniture,2016-01-18,chair
6362,1.63,173.88,clothing,2016-04-06,shirt
6363,9.74,44.15,food,2021-08-30,beef
6364,6.12,883.38,furniture,2015-06-13,press
6365,7.83,979.33,furniture,2016-06-05,dining table
6366,1.79,574.26,furniture,2019-09-04,desk
6367,6.09,920.62,furniture,2015-01-02,dining table
6368,3.66,56.03,clothing,2020-10-01,shirt
6369,8.18,874.47,furniture,2019-06-28,cot
6370,4.64,628.74,food,2019-08-12,yoghurt
6371,9.71,440.18,food,2015-05-05,chicken
6372,9.63,970.62,clothing,2021-09-13,t-shirt
6373,4.36,163.14,food,2017-06-10,noodles
6374,7.03,560.94,furniture,2021-05-27,chair
6375,0.55,700.93,food,2019-11-30,ice cream
6376,5.39,798.68,clothing,2018-06-26,socks
6377,9.04,640.35,furniture,2017-03-17,desk
6378,1.08,530.04,food,2016-01-01,quinoa
6379,6.87,113.11,food,2021-04-15,roll
6380,2.42,185.14,food,2021-03-15,whey
6381,5.3,231.46,clothing,2015-05-12,shirt
6382,8.68,823.71,food,2020-09-19,quinoa
6383,9.23,392.1,furniture,2018-04-01,shelves
6384,2.05,148.29,food,2019-07-30,wrap
6385,5.97,908.82,furniture,2016-10-03,cot
6386,6.4,659.31,furniture,2015-07-30,cot
6387,4.17,572.71,furniture,2016-03-24,desk
6388,8.44,523.7,clothing,2021-11-20,dress
6389,0.34,854.8,food,2018-11-04,whey
6390,8.05,322.56,clothing,2021-01-06,tie
6391,2.38,546.05,clothing,2016-01-28,shirt
6392,2.65,755.31,food,2021-01-17,roll
6393,9.65,593.08,clothing,2016-06-20,dress
6394,2.4,534.9,furniture,2020-03-18,chair
6395,0.21,781.18,food,2019-02-23,quinoa
6396,2.61,512.5,food,2017-11-06,sauce
6397,5.82,390.55,clothing,2015-03-11,shirt
6398,3.75,291.39,food,2019-02-08,beef
6399,6.24,788.24,furniture,2020-10-05,sofa
6400,4.52,874.79,food,2019-06-16,beef
6401,8.9,382.33,food,2017-12-04,beef
6402,0.12,717.0,furniture,2020-11-11,desk
6403,2.02,780.52,food,2015-10-30,ice cream
6404,3.05,449.82,furniture,2021-02-06,bed
6405,3.21,726.48,furniture,2020-01-10,shelves
6406,3.41,886.39,furniture,2015-07-16,dining table
6407,7.09,189.13,food,2018-10-16,bread
6408,2.4,387.02,furniture,2016-02-19,sofa
6409,5.89,896.58,furniture,2018-09-29,bed
6410,4.27,872.23,clothing,2021-12-13,trousers
6411,1.5,580.51,furniture,2018-07-19,bed
6412,8.24,212.28,furniture,2018-10-28,chair
6413,0.75,413.45,food,2016-12-14,ice cream
6414,3.57,641.9,furniture,2018-06-27,cot
6415,0.61,593.07,clothing,2019-07-31,shirt
6416,7.43,289.12,clothing,2020-12-11,socks
6417,5.71,192.34,food,2015-06-06,yoghurt
6418,5.37,180.32,clothing,2019-01-02,tie
6419,8.19,899.99,clothing,2020-05-20,jeans
6420,3.53,529.08,clothing,2015-07-05,jeans
6421,5.32,304.51,clothing,2017-06-18,skirt
6422,7.28,726.44,clothing,2020-10-29,shirt
6423,9.96,866.64,clothing,2020-06-23,tie
6424,4.1,415.98,food,2021-07-03,rice
6425,8.48,648.81,clothing,2016-08-15,shirt
6426,1.75,630.45,clothing,2020-02-20,jeans
6427,6.28,152.73,clothing,2018-07-24,dress
6428,9.53,840.03,clothing,2017-07-26,t-shirt
6429,7.54,437.29,food,2018-09-13,chicken
6430,5.16,674.17,food,2019-01-02,noodles
6431,7.11,894.86,food,2015-02-03,roll
6432,4.55,572.45,food,2015-10-20,noodles
6433,2.74,510.11,clothing,2017-05-07,t-shirt
6434,3.95,597.28,clothing,2017-12-09,t-shirt
6435,3.2,840.37,food,2016-10-03,bread
6436,0.38,808.83,food,2018-07-05,bread
6437,6.76,147.0,furniture,2017-04-03,bed
6438,0.78,194.52,clothing,2015-06-18,socks
6439,0.45,923.64,clothing,2018-03-19,underwear
6440,6.11,940.64,furniture,2020-02-08,cot
6441,5.84,838.15,furniture,2015-11-15,press
6442,0.64,878.53,furniture,2019-01-18,sofa
6443,7.6,901.02,food,2015-04-11,ice cream
6444,6.01,80.7,furniture,2016-10-12,bed
6445,0.99,158.13,food,2015-03-12,rice
6446,5.18,229.98,furniture,2021-06-08,shelves
6447,3.38,401.09,clothing,2020-10-10,skirt
6448,1.4,808.18,furniture,2017-12-09,dining table
6449,7.69,316.73,clothing,2017-05-09,shirt
6450,5.17,554.04,clothing,2020-02-22,shirt
6451,2.4,386.7,furniture,2018-07-04,chair
6452,3.99,488.8,clothing,2015-08-31,trousers
6453,9.76,388.63,food,2016-06-26,bread
6454,8.72,29.27,food,2017-07-21,bread
6455,3.12,123.21,clothing,2016-08-26,shirt
6456,8.65,69.91,clothing,2018-03-18,shirt
6457,5.26,636.29,furniture,2017-11-30,dining table
6458,9.51,616.89,clothing,2021-09-02,socks
6459,8.06,947.86,food,2019-04-09,rice
6460,2.12,595.8,clothing,2021-11-10,t-shirt
6461,5.85,814.46,food,2015-02-05,beef
6462,5.63,583.67,furniture,2017-10-10,cot
6463,7.22,782.97,furniture,2016-01-03,cot
6464,0.87,221.14,furniture,2020-08-30,desk
6465,3.11,597.73,food,2019-09-29,chicken
6466,7.21,736.94,clothing,2015-08-22,shirt
6467,8.04,670.4,food,2019-07-23,bread
6468,2.47,762.35,furniture,2016-01-22,cot
6469,8.05,990.37,clothing,2019-04-04,trousers
6470,8.15,42.17,furniture,2018-07-22,press
6471,7.12,898.81,food,2021-04-24,chicken
6472,9.27,756.82,clothing,2021-07-24,t-shirt
6473,0.24,98.9,clothing,2021-04-15,tie
6474,7.47,233.03,food,2019-01-08,ice cream
6475,7.67,834.87,food,2015-10-28,sauce
6476,4.19,90.61,furniture,2017-01-28,shelves
6477,0.01,572.73,food,2018-07-11,beef
6478,3.29,777.87,furniture,2021-05-24,shelves
6479,3.25,739.64,food,2017-06-14,beef
6480,1.13,433.98,furniture,2016-01-01,dining table
6481,4.78,543.78,clothing,2017-07-30,skirt
6482,1.09,451.96,clothing,2015-02-08,polo
6483,5.16,143.91,food,2015-07-31,rice
6484,9.41,931.93,food,2015-11-23,wrap
6485,5.26,90.41,furniture,2017-03-03,sofa
6486,2.61,891.7,furniture,2017-11-30,cot
6487,2.53,437.95,clothing,2020-07-07,trousers
6488,5.44,869.07,clothing,2021-02-03,socks
6489,7.31,90.63,furniture,2016-04-18,desk
6490,9.48,122.37,food,2019-03-04,rice
6491,8.37,697.46,clothing,2017-03-13,tie
6492,1.49,666.25,clothing,2021-07-29,t-shirt
6493,8.94,184.85,food,2016-08-10,wrap
6494,9.27,479.63,food,2020-10-07,roll
6495,0.94,388.59,food,2016-08-23,bread
6496,3.77,864.83,clothing,2017-05-18,shirt
6497,2.61,513.01,food,2021-05-04,bread
6498,5.68,615.0,food,2017-06-08,yoghurt
6499,4.18,693.91,furniture,2018-06-18,desk
6500,7.66,761.34,food,2019-12-07,beef
6501,7.12,370.22,clothing,2021-11-17,trousers
